,subjID,edgeRT,model,trial,group,condition,block,logRT_ms
277,s55,9350.0,Bayes Optimal Teacher,17.0,Congruent,Inference Scaffolding,test,9.143131622282732
278,s55,13786.0,Bayes Optimal Teacher,18.0,Congruent,Inference Scaffolding,test,9.531408863445597
279,s56,3110.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,8.04237800517328
280,s56,9129.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,9.119211438565081
281,s56,11763.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,9.372714290960442
282,s56,5411.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,8.596189197642735
283,s56,6842.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,8.830835365537549
284,s57,7069.0,Reward Heuristic,15.0,Congruent,No Scaffolding,test,8.863474306170954
285,s57,4441.0,Reward Heuristic,16.0,Congruent,No Scaffolding,test,8.398634855292102
286,s57,22207.0,Reward Heuristic,17.0,Congruent,No Scaffolding,test,10.008162833474259
287,s57,5696.0,Reward Heuristic,18.0,Congruent,No Scaffolding,test,8.647519453091812
288,s57,8942.0,Reward Heuristic,19.0,Congruent,No Scaffolding,test,9.098514556793926
289,s58,4804.0,Bayes Optimal Teacher,15.0,Congruent,Inference Scaffolding,test,8.477204183199873
290,s58,4875.0,Bayes Optimal Teacher,16.0,Congruent,Inference Scaffolding,test,8.491875383431948
291,s58,6631.0,Bayes Optimal Teacher,17.0,Congruent,Inference Scaffolding,test,8.799510901368867
292,s58,21497.0,Bayes Optimal Teacher,18.0,Congruent,Inference Scaffolding,test,9.975668669496136
293,s58,25301.0,Bayes Optimal Teacher,19.0,Congruent,Inference Scaffolding,test,10.138599199626192
294,s59,13600.0,Bayes Optimal Teacher,15.0,Incongruent,No Scaffolding,test,9.517825071724143
295,s59,13152.0,Bayes Optimal Teacher,16.0,Incongruent,No Scaffolding,test,9.48432911729596
296,s59,7643.0,Bayes Optimal Teacher,17.0,Incongruent,No Scaffolding,test,8.941545475242885
297,s59,12804.0,Bayes Optimal Teacher,18.0,Incongruent,No Scaffolding,test,9.457512901089753
298,s59,8865.0,Bayes Optimal Teacher,19.0,Incongruent,No Scaffolding,test,9.089866218508309
299,s60,7412.0,Reward Heuristic,15.0,Incongruent,Reward Scaffolding,test,8.91085558740525
300,s60,8640.0,Reward Heuristic,16.0,Incongruent,Reward Scaffolding,test,9.064157861798101
301,s60,12638.0,Reward Heuristic,17.0,Incongruent,Reward Scaffolding,test,9.444463427333401
302,s60,4518.0,Reward Heuristic,18.0,Incongruent,Reward Scaffolding,test,8.415824697027949
303,s60,8228.0,Reward Heuristic,19.0,Incongruent,Reward Scaffolding,test,9.015298250772847
304,s61,17058.0,Reward Heuristic,15.0,Incongruent,No Scaffolding,test,9.744374580879056
305,s61,14162.0,Reward Heuristic,16.0,Incongruent,No Scaffolding,test,9.55831760021172
306,s61,2808.0,Reward Heuristic,17.0,Incongruent,No Scaffolding,test,7.940227765145702
307,s61,6190.0,Reward Heuristic,18.0,Incongruent,No Scaffolding,test,8.730690365678642
308,s61,8223.0,Reward Heuristic,19.0,Incongruent,No Scaffolding,test,9.014690384970896
309,s62,6439.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,8.770128527538184
310,s62,3791.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,8.240385115516334
311,s62,6578.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,8.791486026749002
312,s62,2916.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,7.977968093128549
313,s62,15998.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,9.680218993408767
314,s63,6205.0,Reward Heuristic,14.0,Incongruent,Inference Scaffolding,test,8.733110697638708
315,s63,12394.0,Reward Heuristic,15.0,Incongruent,Inference Scaffolding,test,9.424967763522053
316,s63,4940.0,Reward Heuristic,16.0,Incongruent,Inference Scaffolding,test,8.505120610181969
317,s63,13028.0,Reward Heuristic,17.0,Incongruent,Inference Scaffolding,test,9.474856166396124
318,s63,11706.0,Reward Heuristic,18.0,Incongruent,Inference Scaffolding,test,9.367856809851165
319,s64,6537.0,Bayes Optimal Teacher,15.0,Incongruent,No Scaffolding,test,8.78523362361273
320,s64,3479.0,Bayes Optimal Teacher,16.0,Incongruent,No Scaffolding,test,8.154500175151941
321,s64,2765.0,Bayes Optimal Teacher,17.0,Incongruent,No Scaffolding,test,7.9247959139564355
322,s64,2635.0,Bayes Optimal Teacher,18.0,Incongruent,No Scaffolding,test,7.876638460975463
323,s64,21079.0,Bayes Optimal Teacher,19.0,Incongruent,No Scaffolding,test,9.956032563199894
324,s65,10803.0,Reward Heuristic,15.0,Congruent,No Scaffolding,test,9.287579152316985
325,s65,7658.0,Reward Heuristic,16.0,Congruent,No Scaffolding,test,8.943506132037239
326,s65,14147.0,Reward Heuristic,17.0,Congruent,No Scaffolding,test,9.557257866458935
327,s65,10921.0,Reward Heuristic,18.0,Congruent,No Scaffolding,test,9.298442820197728
328,s65,8782.0,Reward Heuristic,19.0,Congruent,No Scaffolding,test,9.080459451121662
329,s66,6005.0,Bayes Optimal Teacher,15.0,Congruent,Inference Scaffolding,test,8.700347734514084
330,s66,19549.0,Bayes Optimal Teacher,16.0,Congruent,Inference Scaffolding,test,9.88067941321012
331,s66,23296.0,Bayes Optimal Teacher,17.0,Congruent,Inference Scaffolding,test,10.056036950996413
332,s66,12096.0,Bayes Optimal Teacher,18.0,Congruent,Inference Scaffolding,test,9.400630098419315
333,s66,17033.0,Bayes Optimal Teacher,19.0,Congruent,Inference Scaffolding,test,9.742907917860578
334,s67,15608.0,Bayes Optimal Teacher,15.0,Congruent,Reward Scaffolding,test,9.655538882302947
335,s67,4503.0,Bayes Optimal Teacher,16.0,Congruent,Reward Scaffolding,test,8.412499120301572
336,s67,5119.0,Bayes Optimal Teacher,17.0,Congruent,Reward Scaffolding,test,8.540714386457584
337,s67,3099.0,Bayes Optimal Teacher,18.0,Congruent,Reward Scaffolding,test,8.038834757787749
338,s67,9565.0,Bayes Optimal Teacher,19.0,Congruent,Reward Scaffolding,test,9.165865881874353
339,s68,10626.0,Reward Heuristic,15.0,Incongruent,No Scaffolding,test,9.271059107010888
340,s68,6082.0,Reward Heuristic,16.0,Incongruent,No Scaffolding,test,8.71308886823731
341,s68,8171.0,Reward Heuristic,17.0,Incongruent,No Scaffolding,test,9.008346579384707
342,s68,4673.0,Reward Heuristic,18.0,Incongruent,No Scaffolding,test,8.449556542700426
343,s68,10459.0,Reward Heuristic,19.0,Incongruent,No Scaffolding,test,9.255218130754269
344,s69,17376.0,Reward Heuristic,15.0,Congruent,No Scaffolding,test,9.762845222733661
345,s69,14186.0,Reward Heuristic,16.0,Congruent,No Scaffolding,test,9.560010841762033
346,s69,12434.0,Reward Heuristic,17.0,Congruent,No Scaffolding,test,9.428189934829282
347,s69,10213.0,Reward Heuristic,18.0,Congruent,No Scaffolding,test,9.2314166975781
348,s69,10474.0,Reward Heuristic,19.0,Congruent,No Scaffolding,test,9.256651274839433
349,s70,5020.0,Bayes Optimal Teacher,15.0,Incongruent,No Scaffolding,test,8.521185212685776
350,s70,5875.0,Bayes Optimal Teacher,16.0,Incongruent,No Scaffolding,test,8.67846133901236
351,s70,6942.0,Bayes Optimal Teacher,17.0,Incongruent,No Scaffolding,test,8.845345196421732
352,s70,4264.0,Bayes Optimal Teacher,18.0,Incongruent,No Scaffolding,test,8.357962965845681
353,s70,4087.0,Bayes Optimal Teacher,19.0,Incongruent,No Scaffolding,test,8.315566483564277
354,s71,16364.0,Bayes Optimal Teacher,15.0,Congruent,No Scaffolding,test,9.702839079049289
355,s71,8096.0,Bayes Optimal Teacher,16.0,Congruent,No Scaffolding,test,8.999125391527247
356,s71,3585.0,Bayes Optimal Teacher,17.0,Congruent,No Scaffolding,test,8.184513753033722
357,s71,2966.0,Bayes Optimal Teacher,18.0,Congruent,No Scaffolding,test,7.994969522697877
358,s71,17477.0,Bayes Optimal Teacher,19.0,Congruent,No Scaffolding,test,9.76864100976636
359,s72,3513.0,Reward Heuristic,15.0,Congruent,No Scaffolding,test,8.164225652265827
360,s72,3201.0,Reward Heuristic,16.0,Congruent,No Scaffolding,test,8.071218539969863
361,s72,2193.0,Reward Heuristic,17.0,Congruent,No Scaffolding,test,7.693025748417888
362,s72,4472.0,Reward Heuristic,18.0,Congruent,No Scaffolding,test,8.405591014834934
363,s72,2049.0,Reward Heuristic,19.0,Congruent,No Scaffolding,test,7.6251071482389
364,s73,42289.0,Reward Heuristic,15.0,Congruent,Reward Scaffolding,test,10.652282283934888
365,s73,12974.0,Reward Heuristic,16.0,Congruent,Reward Scaffolding,test,9.470702633773001
366,s73,18790.0,Reward Heuristic,17.0,Congruent,Reward Scaffolding,test,9.84108009240751
367,s73,21073.0,Reward Heuristic,18.0,Congruent,Reward Scaffolding,test,9.955747879197213
368,s73,25669.0,Reward Heuristic,19.0,Congruent,Reward Scaffolding,test,10.15303931712664
369,s74,24865.0,Reward Heuristic,14.0,Incongruent,Reward Scaffolding,test,10.12121647114884
370,s74,5222.0,Reward Heuristic,15.0,Incongruent,Reward Scaffolding,test,8.560635749259074
371,s74,19987.0,Reward Heuristic,16.0,Incongruent,Reward Scaffolding,test,9.902837341194541
372,s74,9843.0,Reward Heuristic,17.0,Incongruent,Reward Scaffolding,test,9.194515821629212
373,s74,9197.0,Reward Heuristic,18.0,Incongruent,Reward Scaffolding,test,9.126632622902697
374,s75,6814.0,Reward Heuristic,15.0,Congruent,Reward Scaffolding,test,8.826734598220911
375,s75,8920.0,Reward Heuristic,16.0,Congruent,Reward Scaffolding,test,9.096051225574055
376,s75,5930.0,Reward Heuristic,17.0,Congruent,Reward Scaffolding,test,8.68777949199177
377,s75,4952.0,Reward Heuristic,18.0,Congruent,Reward Scaffolding,test,8.507546814364431
378,s75,5369.0,Reward Heuristic,19.0,Congruent,Reward Scaffolding,test,8.58839695042257
379,s76,7122.0,Reward Heuristic,15.0,Incongruent,Inference Scaffolding,test,8.870943863837724
380,s76,1970.0,Reward Heuristic,16.0,Incongruent,Inference Scaffolding,test,7.585788821732034
381,s76,4098.0,Reward Heuristic,17.0,Incongruent,Inference Scaffolding,test,8.318254328798846
382,s76,8522.0,Reward Heuristic,18.0,Incongruent,Inference Scaffolding,test,9.050406334059858
383,s76,3954.0,Reward Heuristic,19.0,Incongruent,Inference Scaffolding,test,8.282483003730562
384,s77,12441.0,Bayes Optimal Teacher,13.0,Incongruent,Inference Scaffolding,test,9.42875274891449
385,s77,9289.0,Bayes Optimal Teacher,14.0,Incongruent,Inference Scaffolding,test,9.136586183387521
386,s77,9105.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,9.116578992161708
387,s77,17017.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,9.741968123371437
388,s77,37128.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,10.522126680921012
389,s78,3458.0,Reward Heuristic,15.0,Incongruent,Reward Scaffolding,test,8.148445666243235
390,s78,9462.0,Reward Heuristic,16.0,Incongruent,Reward Scaffolding,test,9.155039056191093
391,s78,5111.0,Reward Heuristic,17.0,Incongruent,Reward Scaffolding,test,8.53915035876828
392,s78,3965.0,Reward Heuristic,18.0,Incongruent,Reward Scaffolding,test,8.285261134068948
393,s78,3290.0,Reward Heuristic,19.0,Incongruent,Reward Scaffolding,test,8.098642843759418
394,s79,11631.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,9.36142922633904
395,s79,26312.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,10.177780387868893
396,s79,12081.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,9.399389249519563
397,s79,5871.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,8.677780256064185
398,s79,17519.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,9.771041285235823
399,s80,2573.0,Reward Heuristic,15.0,Incongruent,Reward Scaffolding,test,7.8528278122817445
400,s80,3478.0,Reward Heuristic,16.0,Incongruent,Reward Scaffolding,test,8.154212694914229
401,s80,13953.0,Reward Heuristic,17.0,Incongruent,Reward Scaffolding,test,9.543449817892206
402,s80,4817.0,Reward Heuristic,18.0,Incongruent,Reward Scaffolding,test,8.479906606630221
403,s80,11999.0,Reward Heuristic,19.0,Incongruent,Reward Scaffolding,test,9.392578591964389
404,s81,5607.0,Bayes Optimal Teacher,15.0,Incongruent,Reward Scaffolding,test,8.631771096123673
405,s81,13862.0,Bayes Optimal Teacher,16.0,Incongruent,Reward Scaffolding,test,9.53690656247793
406,s81,19125.0,Bayes Optimal Teacher,17.0,Incongruent,Reward Scaffolding,test,9.858751658694736
407,s81,6996.0,Bayes Optimal Teacher,18.0,Incongruent,Reward Scaffolding,test,8.853093836138493
408,s81,27943.0,Bayes Optimal Teacher,19.0,Incongruent,Reward Scaffolding,test,10.23792199998891
409,s82,9074.0,Bayes Optimal Teacher,15.0,Incongruent,No Scaffolding,test,9.113168460223909
410,s82,6287.0,Bayes Optimal Teacher,16.0,Incongruent,No Scaffolding,test,8.74623928838306
411,s82,7075.0,Bayes Optimal Teacher,17.0,Incongruent,No Scaffolding,test,8.864322722511439
412,s82,7277.0,Bayes Optimal Teacher,18.0,Incongruent,No Scaffolding,test,8.892473968347087
413,s82,17895.0,Bayes Optimal Teacher,19.0,Incongruent,No Scaffolding,test,9.792276623200125
414,s83,6514.0,Reward Heuristic,15.0,Congruent,Reward Scaffolding,test,8.781708985836179
415,s83,11945.0,Reward Heuristic,16.0,Congruent,Reward Scaffolding,test,9.38806805975991
416,s83,19864.0,Reward Heuristic,17.0,Congruent,Reward Scaffolding,test,9.896664327188002
417,s83,8212.0,Reward Heuristic,18.0,Congruent,Reward Scaffolding,test,9.013351778138825
418,s83,26059.0,Reward Heuristic,19.0,Congruent,Reward Scaffolding,test,10.168118476957156
419,s84,3401.0,Bayes Optimal Teacher,15.0,Incongruent,No Scaffolding,test,8.131824785007195
420,s84,2614.0,Bayes Optimal Teacher,16.0,Incongruent,No Scaffolding,test,7.868636894184167
421,s84,1923.0,Bayes Optimal Teacher,17.0,Incongruent,No Scaffolding,test,7.56164174558878
422,s84,1865.0,Bayes Optimal Teacher,18.0,Incongruent,No Scaffolding,test,7.5310163320779155
423,s84,4605.0,Bayes Optimal Teacher,19.0,Incongruent,No Scaffolding,test,8.434897948689407
424,s85,5859.0,Reward Heuristic,15.0,Congruent,Inference Scaffolding,test,8.675734219544788
425,s85,9244.0,Reward Heuristic,16.0,Congruent,Inference Scaffolding,test,9.131729971394272
426,s85,9125.0,Reward Heuristic,17.0,Congruent,Inference Scaffolding,test,9.118773178450692
427,s85,10966.0,Reward Heuristic,18.0,Congruent,Inference Scaffolding,test,9.302554855963994
428,s85,11222.0,Reward Heuristic,19.0,Congruent,Inference Scaffolding,test,9.325631416310918
429,s86,25543.0,Bayes Optimal Teacher,15.0,Incongruent,Reward Scaffolding,test,10.14811858549176
430,s86,18694.0,Bayes Optimal Teacher,16.0,Incongruent,Reward Scaffolding,test,9.83595789574253
431,s86,20069.0,Bayes Optimal Teacher,17.0,Incongruent,Reward Scaffolding,test,9.906931614938683
432,s86,7289.0,Bayes Optimal Teacher,18.0,Incongruent,Reward Scaffolding,test,8.894121641382213
433,s86,13869.0,Bayes Optimal Teacher,19.0,Incongruent,Reward Scaffolding,test,9.537411412656335
434,s87,8357.0,Bayes Optimal Teacher,15.0,Congruent,Inference Scaffolding,test,9.030854790001436
435,s87,8102.0,Bayes Optimal Teacher,16.0,Congruent,Inference Scaffolding,test,8.999866223762636
436,s87,13945.0,Bayes Optimal Teacher,17.0,Congruent,Inference Scaffolding,test,9.54287630006159
437,s87,4602.0,Bayes Optimal Teacher,18.0,Congruent,Inference Scaffolding,test,8.434246270595311
438,s87,19203.0,Bayes Optimal Teacher,19.0,Congruent,Inference Scaffolding,test,9.862821795810113
439,s88,7629.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,8.93971205409023
440,s88,13555.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,9.514510761932765
441,s88,9635.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,9.173157580848466
442,s88,7320.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,8.898365606955357
443,s88,13266.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,9.492959650085501
444,s89,6705.0,Bayes Optimal Teacher,15.0,Incongruent,Reward Scaffolding,test,8.81060879571578
445,s89,5053.0,Bayes Optimal Teacher,16.0,Incongruent,Reward Scaffolding,test,8.527737405291909
446,s89,4270.0,Bayes Optimal Teacher,17.0,Incongruent,Reward Scaffolding,test,8.35936910622267
447,s89,5324.0,Bayes Optimal Teacher,18.0,Incongruent,Reward Scaffolding,test,8.579980179515003
448,s89,13291.0,Bayes Optimal Teacher,19.0,Incongruent,Reward Scaffolding,test,9.494842393421333
449,s90,51922.0,Reward Heuristic,13.0,Incongruent,Reward Scaffolding,test,10.857497871437298
450,s90,24521.0,Reward Heuristic,14.0,Incongruent,Reward Scaffolding,test,10.1072851722528
451,s90,16865.0,Reward Heuristic,15.0,Incongruent,Reward Scaffolding,test,9.732995747495751
452,s90,9081.0,Reward Heuristic,16.0,Incongruent,Reward Scaffolding,test,9.113939597689829
453,s90,24505.0,Reward Heuristic,17.0,Incongruent,Reward Scaffolding,test,10.106632457343649
454,s91,17587.0,Bayes Optimal Teacher,15.0,Incongruent,Reward Scaffolding,test,9.774915271736365
455,s91,15185.0,Bayes Optimal Teacher,16.0,Incongruent,Reward Scaffolding,test,9.62806337747985
456,s91,3152.0,Bayes Optimal Teacher,17.0,Incongruent,Reward Scaffolding,test,8.05579245097777
457,s91,3632.0,Bayes Optimal Teacher,18.0,Incongruent,Reward Scaffolding,test,8.197538739721184
458,s91,23123.0,Bayes Optimal Teacher,19.0,Incongruent,Reward Scaffolding,test,10.048583072153967
459,s92,3336.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,8.112527763478637
460,s92,3657.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,8.204398418149381
461,s92,4586.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,8.43076346341785
462,s92,3018.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,8.012349639327795
463,s92,10145.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,9.224736252259914
464,s93,7070.0,Reward Heuristic,15.0,Congruent,Inference Scaffolding,test,8.863615758890619
465,s93,6337.0,Reward Heuristic,16.0,Congruent,Inference Scaffolding,test,8.754160749323518
466,s93,2436.0,Reward Heuristic,17.0,Congruent,Inference Scaffolding,test,7.798112628829788
467,s93,2769.0,Reward Heuristic,18.0,Congruent,Inference Scaffolding,test,7.926241523170962
468,s93,6920.0,Reward Heuristic,19.0,Congruent,Inference Scaffolding,test,8.842171048611716
469,s94,8523.0,Reward Heuristic,15.0,Congruent,No Scaffolding,test,9.050523670522297
470,s94,16528.0,Reward Heuristic,16.0,Congruent,No Scaffolding,test,9.71281119135942
471,s94,15504.0,Reward Heuristic,17.0,Congruent,No Scaffolding,test,9.648853334130548
472,s94,4123.0,Reward Heuristic,18.0,Congruent,No Scaffolding,test,8.3243363327069
473,s94,9501.0,Reward Heuristic,19.0,Congruent,No Scaffolding,test,9.15915233520675
474,s95,5043.0,Bayes Optimal Teacher,15.0,Incongruent,No Scaffolding,test,8.525756422076725
475,s95,7476.0,Bayes Optimal Teacher,16.0,Incongruent,No Scaffolding,test,8.919453168575453
476,s95,5175.0,Bayes Optimal Teacher,17.0,Incongruent,No Scaffolding,test,8.55159461813357
477,s95,21176.0,Bayes Optimal Teacher,18.0,Incongruent,No Scaffolding,test,9.960623743906938
478,s95,10505.0,Bayes Optimal Teacher,19.0,Incongruent,No Scaffolding,test,9.2596066132791
479,s96,11400.0,Bayes Optimal Teacher,15.0,Congruent,No Scaffolding,test,9.341368634382587
480,s96,5769.0,Bayes Optimal Teacher,16.0,Congruent,No Scaffolding,test,8.660254034256889
481,s96,9360.0,Bayes Optimal Teacher,17.0,Congruent,No Scaffolding,test,9.144200569471638
482,s96,18740.0,Bayes Optimal Teacher,18.0,Congruent,No Scaffolding,test,9.838415555792412
483,s96,12792.0,Bayes Optimal Teacher,19.0,Congruent,No Scaffolding,test,9.45657525451379
484,s97,6300.0,Bayes Optimal Teacher,15.0,Congruent,No Scaffolding,test,8.748304912379623
485,s97,7595.0,Bayes Optimal Teacher,16.0,Congruent,No Scaffolding,test,8.935245415029874
486,s97,8593.0,Bayes Optimal Teacher,17.0,Congruent,No Scaffolding,test,9.058703197313223
